fips,region,time,firms
01,Alabama,1978,54603
01,Alabama,1979,56147
01,Alabama,1980,55813
01,Alabama,1981,55365
01,Alabama,1982,53246
01,Alabama,1983,53789
01,Alabama,1984,57283
01,Alabama,1985,58486
01,Alabama,1986,59717
01,Alabama,1987,60981
01,Alabama,1988,62297
01,Alabama,1989,63455
01,Alabama,1990,64353
01,Alabama,1991,64107
01,Alabama,1992,64694
01,Alabama,1993,66308
01,Alabama,1994,68257
01,Alabama,1995,70187
01,Alabama,1996,71126
01,Alabama,1997,71725
01,Alabama,1998,72282
01,Alabama,1999,72286
01,Alabama,2000,71700
01,Alabama,2001,70683
01,Alabama,2002,70710
01,Alabama,2003,71001
01,Alabama,2004,71878
01,Alabama,2005,72514
01,Alabama,2006,73360
01,Alabama,2007,74190
01,Alabama,2008,73364
01,Alabama,2009,71181
01,Alabama,2010,69395
01,Alabama,2011,68325
01,Alabama,2012,67979
01,Alabama,2013,67615
01,Alabama,2014,67532
01,Alabama,2015,67460
01,Alabama,2016,68120
01,Alabama,2017,68250
01,Alabama,2018,68202
01,Alabama,2019,68495
02,Alaska,1978,7114
02,Alaska,1979,7315
02,Alaska,1980,7309
02,Alaska,1981,7660
02,Alaska,1982,8073
02,Alaska,1983,9170
02,Alaska,1984,10242
02,Alaska,1985,10588
02,Alaska,1986,10588
02,Alaska,1987,10009
02,Alaska,1988,10024
02,Alaska,1989,10322
02,Alaska,1990,10611
02,Alaska,1991,10812
02,Alaska,1992,10993
02,Alaska,1993,11286
02,Alaska,1994,11662
02,Alaska,1995,12055
02,Alaska,1996,12234
02,Alaska,1997,12433
02,Alaska,1998,12724
02,Alaska,1999,12782
02,Alaska,2000,12790
02,Alaska,2001,12738
02,Alaska,2002,12843
02,Alaska,2003,13065
02,Alaska,2004,13397
02,Alaska,2005,13570
02,Alaska,2006,13799
02,Alaska,2007,13833
02,Alaska,2008,13680
02,Alaska,2009,13567
02,Alaska,2010,13606
02,Alaska,2011,13618
02,Alaska,2012,13720
02,Alaska,2013,13798
02,Alaska,2014,13823
02,Alaska,2015,13923
02,Alaska,2016,14037
02,Alaska,2017,13979
02,Alaska,2018,14068
02,Alaska,2019,14062
04,Arizona,1978,40034
04,Arizona,1979,42568
04,Arizona,1980,44518
04,Arizona,1981,46268
04,Arizona,1982,46909
04,Arizona,1983,49241
04,Arizona,1984,53013
04,Arizona,1985,56148
04,Arizona,1986,58532
04,Arizona,1987,60458
04,Arizona,1988,62012
04,Arizona,1989,62659
04,Arizona,1990,63530
04,Arizona,1991,64069
04,Arizona,1992,64920
04,Arizona,1993,66953
04,Arizona,1994,69743
04,Arizona,1995,72439
04,Arizona,1996,74317
04,Arizona,1997,76503
04,Arizona,1998,77967
04,Arizona,1999,79469
04,Arizona,2000,80333
04,Arizona,2001,81538
04,Arizona,2002,82114
04,Arizona,2003,83669
04,Arizona,2004,86209
04,Arizona,2005,89392
04,Arizona,2006,94663
04,Arizona,2007,97176
04,Arizona,2008,96271
04,Arizona,2009,91325
04,Arizona,2010,88472
04,Arizona,2011,87577
04,Arizona,2012,87772
04,Arizona,2013,88505
04,Arizona,2014,89444
04,Arizona,2015,90727
04,Arizona,2016,92498
04,Arizona,2017,94019
04,Arizona,2018,95532
04,Arizona,2019,96765
05,Arkansas,1978,36903
05,Arkansas,1979,37444
05,Arkansas,1980,37443
05,Arkansas,1981,37155
05,Arkansas,1982,36219
05,Arkansas,1983,37200
05,Arkansas,1984,39243
05,Arkansas,1985,39658
05,Arkansas,1986,39886
05,Arkansas,1987,39927
05,Arkansas,1988,40147
05,Arkansas,1989,40531
05,Arkansas,1990,41346
05,Arkansas,1991,41221
05,Arkansas,1992,41660
05,Arkansas,1993,43021
05,Arkansas,1994,44162
05,Arkansas,1995,45400
05,Arkansas,1996,45781
05,Arkansas,1997,46044
05,Arkansas,1998,46037
05,Arkansas,1999,46072
05,Arkansas,2000,46189
05,Arkansas,2001,45611
05,Arkansas,2002,46002
05,Arkansas,2003,46508
05,Arkansas,2004,47148
05,Arkansas,2005,47516
05,Arkansas,2006,47870
05,Arkansas,2007,48030
05,Arkansas,2008,47460
05,Arkansas,2009,46629
05,Arkansas,2010,46137
05,Arkansas,2011,45716
05,Arkansas,2012,45649
05,Arkansas,2013,45511
05,Arkansas,2014,45407
05,Arkansas,2015,45342
05,Arkansas,2016,45674
05,Arkansas,2017,45772
05,Arkansas,2018,45883
05,Arkansas,2019,45973
06,California,1978,388190
06,California,1979,411682
06,California,1980,424712
06,California,1981,433759
06,California,1982,428359
06,California,1983,439051
06,California,1984,461645
06,California,1985,476759
06,California,1986,491115
06,California,1987,504699
06,California,1988,517500
06,California,1989,528694
06,California,1990,542239
06,California,1991,539766
06,California,1992,531944
06,California,1993,526427
06,California,1994,526950
06,California,1995,531888
06,California,1996,537192
06,California,1997,542945
06,California,1998,554088
06,California,1999,561848
06,California,2000,569887
06,California,2001,575519
06,California,2002,578681
06,California,2003,587486
06,California,2004,596383
06,California,2005,607440
06,California,2006,625085
06,California,2007,633049
06,California,2008,626741
06,California,2009,610274
06,California,2010,598949
06,California,2011,599741
06,California,2012,608213
06,California,2013,614181
06,California,2014,625398
06,California,2015,635564
06,California,2016,647468
06,California,2017,655518
06,California,2018,664784
06,California,2019,674532
08,Colorado,1978,55128
08,Colorado,1979,58649
08,Colorado,1980,60470
08,Colorado,1981,61960
08,Colorado,1982,62515
08,Colorado,1983,64830
08,Colorado,1984,68409
08,Colorado,1985,69727
08,Colorado,1986,70216
08,Colorado,1987,70177
08,Colorado,1988,70337
08,Colorado,1989,70850
08,Colorado,1990,72365
08,Colorado,1991,73766
08,Colorado,1992,75447
08,Colorado,1993,79369
08,Colorado,1994,83440
08,Colorado,1995,87313
08,Colorado,1996,89512
08,Colorado,1997,91851
08,Colorado,1998,94590
08,Colorado,1999,96546
08,Colorado,2000,98413
08,Colorado,2001,100202
08,Colorado,2002,100766
08,Colorado,2003,102325
08,Colorado,2004,104208
08,Colorado,2005,106973
08,Colorado,2006,110056
08,Colorado,2007,112064
08,Colorado,2008,111792
08,Colorado,2009,108766
08,Colorado,2010,106781
08,Colorado,2011,106467
08,Colorado,2012,107468
08,Colorado,2013,108999
08,Colorado,2014,111074
08,Colorado,2015,113258
08,Colorado,2016,115893
08,Colorado,2017,118087
08,Colorado,2018,120289
08,Colorado,2019,121649
09,Connecticut,1978,56216
09,Connecticut,1979,58321
09,Connecticut,1980,59125
09,Connecticut,1981,59704
09,Connecticut,1982,59314
09,Connecticut,1983,60817
09,Connecticut,1984,63481
09,Connecticut,1985,64992
09,Connecticut,1986,67084
09,Connecticut,1987,69446
09,Connecticut,1988,71857
09,Connecticut,1989,73017
09,Connecticut,1990,72325
09,Connecticut,1991,69664
09,Connecticut,1992,67986
09,Connecticut,1993,68268
09,Connecticut,1994,68689
09,Connecticut,1995,69687
09,Connecticut,1996,69463
09,Connecticut,1997,69512
09,Connecticut,1998,69806
09,Connecticut,1999,69658
09,Connecticut,2000,69798
09,Connecticut,2001,69250
09,Connecticut,2002,68695
09,Connecticut,2003,68271
09,Connecticut,2004,68865
09,Connecticut,2005,69230
09,Connecticut,2006,69422
09,Connecticut,2007,68937
09,Connecticut,2008,68139
09,Connecticut,2009,66261
09,Connecticut,2010,65084
09,Connecticut,2011,64227
09,Connecticut,2012,64469
09,Connecticut,2013,64238
09,Connecticut,2014,64066
09,Connecticut,2015,63841
09,Connecticut,2016,64552
09,Connecticut,2017,63683
09,Connecticut,2018,63262
09,Connecticut,2019,63036
10,Delaware,1978,9942
10,Delaware,1979,10326
10,Delaware,1980,10358
10,Delaware,1981,10390
10,Delaware,1982,10345
10,Delaware,1983,10808
10,Delaware,1984,11180
10,Delaware,1985,11525
10,Delaware,1986,12132
10,Delaware,1987,12525
10,Delaware,1988,13039
10,Delaware,1989,13598
10,Delaware,1990,14104
10,Delaware,1991,14256
10,Delaware,1992,14246
10,Delaware,1993,14643
10,Delaware,1994,14987
10,Delaware,1995,15463
10,Delaware,1996,15634
10,Delaware,1997,15983
10,Delaware,1998,16476
10,Delaware,1999,16858
10,Delaware,2000,17288
10,Delaware,2001,17639
10,Delaware,2002,17537
10,Delaware,2003,17784
10,Delaware,2004,18154
10,Delaware,2005,18329
10,Delaware,2006,18354
10,Delaware,2007,18132
10,Delaware,2008,17838
10,Delaware,2009,17376
10,Delaware,2010,17159
10,Delaware,2011,17036
10,Delaware,2012,16917
10,Delaware,2013,16955
10,Delaware,2014,17092
10,Delaware,2015,17291
10,Delaware,2016,17721
10,Delaware,2017,17810
10,Delaware,2018,18079
10,Delaware,2019,18429
11,District of Columbia,1978,12736
11,District of Columbia,1979,13087
11,District of Columbia,1980,13158
11,District of Columbia,1981,13256
11,District of Columbia,1982,13249
11,District of Columbia,1983,13857
11,District of Columbia,1984,13975
11,District of Columbia,1985,13940
11,District of Columbia,1986,14225
11,District of Columbia,1987,14346
11,District of Columbia,1988,14492
11,District of Columbia,1989,14514
11,District of Columbia,1990,14258
11,District of Columbia,1991,14191
11,District of Columbia,1992,14032
11,District of Columbia,1993,14077
11,District of Columbia,1994,14251
11,District of Columbia,1995,14338
11,District of Columbia,1996,14330
11,District of Columbia,1997,14243
11,District of Columbia,1998,14355
11,District of Columbia,1999,14332
11,District of Columbia,2000,14400
11,District of Columbia,2001,14321
11,District of Columbia,2002,14635
11,District of Columbia,2003,14613
11,District of Columbia,2004,14889
11,District of Columbia,2005,15006
11,District of Columbia,2006,15317
11,District of Columbia,2007,15382
11,District of Columbia,2008,15363
11,District of Columbia,2009,15310
11,District of Columbia,2010,15411
11,District of Columbia,2011,15578
11,District of Columbia,2012,15708
11,District of Columbia,2013,15923
11,District of Columbia,2014,16072
11,District of Columbia,2015,16284
11,District of Columbia,2016,16555
11,District of Columbia,2017,16692
11,District of Columbia,2018,16917
11,District of Columbia,2019,16997
12,Florida,1978,165165
12,Florida,1979,175201
12,Florida,1980,183914
12,Florida,1981,192197
12,Florida,1982,193491
12,Florida,1983,204017
12,Florida,1984,215905
12,Florida,1985,224687
12,Florida,1986,234183
12,Florida,1987,242322
12,Florida,1988,251532
12,Florida,1989,258608
12,Florida,1990,265512
12,Florida,1991,265034
12,Florida,1992,268791
12,Florida,1993,278046
12,Florida,1994,284854
12,Florida,1995,290704
12,Florida,1996,294581
12,Florida,1997,297188
12,Florida,1998,301355
12,Florida,1999,303194
12,Florida,2000,303875
12,Florida,2001,307750
12,Florida,2002,312949
12,Florida,2003,322958
12,Florida,2004,339905
12,Florida,2005,355048
12,Florida,2006,369714
12,Florida,2007,372841
12,Florida,2008,360830
12,Florida,2009,346429
12,Florida,2010,343501
12,Florida,2011,346112
12,Florida,2012,354864
12,Florida,2013,361063
12,Florida,2014,367119
12,Florida,2015,375225
12,Florida,2016,384655
12,Florida,2017,390923
12,Florida,2018,397732
12,Florida,2019,404286
13,Georgia,1978,82101
13,Georgia,1979,84862
13,Georgia,1980,85902
13,Georgia,1981,86964
13,Georgia,1982,85807
13,Georgia,1983,89351
13,Georgia,1984,95233
13,Georgia,1985,99240
13,Georgia,1986,102959
13,Georgia,1987,105693
13,Georgia,1988,109045
13,Georgia,1989,111736
13,Georgia,1990,113375
13,Georgia,1991,112777
13,Georgia,1992,114429
13,Georgia,1993,118414
13,Georgia,1994,122183
13,Georgia,1995,126405
13,Georgia,1996,129675
13,Georgia,1997,131967
13,Georgia,1998,135241
13,Georgia,1999,137504
13,Georgia,2000,138604
13,Georgia,2001,139911
13,Georgia,2002,141423
13,Georgia,2003,144271
13,Georgia,2004,148394
13,Georgia,2005,152124
13,Georgia,2006,157066
13,Georgia,2007,160398
13,Georgia,2008,158335
13,Georgia,2009,151898
13,Georgia,2010,148674
13,Georgia,2011,147479
13,Georgia,2012,148029
13,Georgia,2013,149103
13,Georgia,2014,150392
13,Georgia,2015,152509
13,Georgia,2016,155496
13,Georgia,2017,157739
13,Georgia,2018,159833
13,Georgia,2019,161754
15,Hawaii,1978,15719
15,Hawaii,1979,16719
15,Hawaii,1980,17575
15,Hawaii,1981,18066
15,Hawaii,1982,17842
15,Hawaii,1983,18621
15,Hawaii,1984,18961
15,Hawaii,1985,19062
15,Hawaii,1986,19393
15,Hawaii,1987,19871
15,Hawaii,1988,20489
15,Hawaii,1989,20948
15,Hawaii,1990,21595
15,Hawaii,1991,21903
15,Hawaii,1992,21774
15,Hawaii,1993,21762
15,Hawaii,1994,21799
15,Hawaii,1995,21899
15,Hawaii,1996,21719
15,Hawaii,1997,21653
15,Hawaii,1998,21679
15,Hawaii,1999,21572
15,Hawaii,2000,21768
15,Hawaii,2001,22067
15,Hawaii,2002,22231
15,Hawaii,2003,22639
15,Hawaii,2004,23113
15,Hawaii,2005,23547
15,Hawaii,2006,24167
15,Hawaii,2007,24312
15,Hawaii,2008,23987
15,Hawaii,2009,23559
15,Hawaii,2010,23117
15,Hawaii,2011,22797
15,Hawaii,2012,22674
15,Hawaii,2013,22730
15,Hawaii,2014,22717
15,Hawaii,2015,22743
15,Hawaii,2016,22988
15,Hawaii,2017,23006
15,Hawaii,2018,23145
15,Hawaii,2019,23208
16,Idaho,1978,17187
16,Idaho,1979,17766
16,Idaho,1980,17805
16,Idaho,1981,17635
16,Idaho,1982,17111
16,Idaho,1983,17575
16,Idaho,1984,18416
16,Idaho,1985,18580
16,Idaho,1986,18682
16,Idaho,1987,18719
16,Idaho,1988,18992
16,Idaho,1989,19394
16,Idaho,1990,20443
16,Idaho,1991,20778
16,Idaho,1992,21457
16,Idaho,1993,22324
16,Idaho,1994,23639
16,Idaho,1995,24649
16,Idaho,1996,25326
16,Idaho,1997,26070
16,Idaho,1998,26661
16,Idaho,1999,27238
16,Idaho,2000,27542
16,Idaho,2001,27818
16,Idaho,2002,28116
16,Idaho,2003,29041
16,Idaho,2004,30149
16,Idaho,2005,31714
16,Idaho,2006,33813
16,Idaho,2007,35076
16,Idaho,2008,34423
16,Idaho,2009,32540
16,Idaho,2010,31813
16,Idaho,2011,30991
16,Idaho,2012,31079
16,Idaho,2013,31308
16,Idaho,2014,32001
16,Idaho,2015,32543
16,Idaho,2016,33246
16,Idaho,2017,33778
16,Idaho,2018,34981
16,Idaho,2019,36169
17,Illinois,1978,179096
17,Illinois,1979,182438
17,Illinois,1980,182781
17,Illinois,1981,182580
17,Illinois,1982,179499
17,Illinois,1983,183102
17,Illinois,1984,186402
17,Illinois,1985,187632
17,Illinois,1986,190403
17,Illinois,1987,192190
17,Illinois,1988,195841
17,Illinois,1989,199084
17,Illinois,1990,203021
17,Illinois,1991,202795
17,Illinois,1992,203194
17,Illinois,1993,206931
17,Illinois,1994,210520
17,Illinois,1995,214642
17,Illinois,1996,216003
17,Illinois,1997,217242
17,Illinois,1998,220297
17,Illinois,1999,220878
17,Illinois,2000,221228
17,Illinois,2001,220374
17,Illinois,2002,218829
17,Illinois,2003,220112
17,Illinois,2004,223009
17,Illinois,2005,225367
17,Illinois,2006,228414
17,Illinois,2007,229070
17,Illinois,2008,226794
17,Illinois,2009,221519
17,Illinois,2010,218656
17,Illinois,2011,218253
17,Illinois,2012,219266
17,Illinois,2013,219113
17,Illinois,2014,219174
17,Illinois,2015,220613
17,Illinois,2016,222307
17,Illinois,2017,222120
17,Illinois,2018,221911
17,Illinois,2019,221368
18,Indiana,1978,81309
18,Indiana,1979,83618
18,Indiana,1980,83526
18,Indiana,1981,82906
18,Indiana,1982,81531
18,Indiana,1983,82577
18,Indiana,1984,85717
18,Indiana,1985,86577
18,Indiana,1986,88179
18,Indiana,1987,89641
18,Indiana,1988,91521
18,Indiana,1989,93399
18,Indiana,1990,95133
18,Indiana,1991,95151
18,Indiana,1992,95743
18,Indiana,1993,97893
18,Indiana,1994,100070
18,Indiana,1995,102307
18,Indiana,1996,103043
18,Indiana,1997,103512
18,Indiana,1998,104559
18,Indiana,1999,104356
18,Indiana,2000,103915
18,Indiana,2001,103148
18,Indiana,2002,103324
18,Indiana,2003,103615
18,Indiana,2004,104711
18,Indiana,2005,104854
18,Indiana,2006,105862
18,Indiana,2007,105737
18,Indiana,2008,104237
18,Indiana,2009,101306
18,Indiana,2010,99580
18,Indiana,2011,98473
18,Indiana,2012,98557
18,Indiana,2013,97961
18,Indiana,2014,97382
18,Indiana,2015,97683
18,Indiana,2016,98254
18,Indiana,2017,98589
18,Indiana,2018,98995
18,Indiana,2019,98826
19,Iowa,1978,55840
19,Iowa,1979,56777
19,Iowa,1980,56679
19,Iowa,1981,56459
19,Iowa,1982,54157
19,Iowa,1983,54873
19,Iowa,1984,55935
19,Iowa,1985,54609
19,Iowa,1986,53704
19,Iowa,1987,53413
19,Iowa,1988,53881
19,Iowa,1989,54386
19,Iowa,1990,55124
19,Iowa,1991,55211
19,Iowa,1992,55533
19,Iowa,1993,56191
19,Iowa,1994,56959
19,Iowa,1995,57727
19,Iowa,1996,57925
19,Iowa,1997,57998
19,Iowa,1998,58661
19,Iowa,1999,58509
19,Iowa,2000,58380
19,Iowa,2001,57600
19,Iowa,2002,57325
19,Iowa,2003,57598
19,Iowa,2004,58012
19,Iowa,2005,58351
19,Iowa,2006,58283
19,Iowa,2007,58276
19,Iowa,2008,57621
19,Iowa,2009,56819
19,Iowa,2010,56391
19,Iowa,2011,55942
19,Iowa,2012,56156
19,Iowa,2013,55624
19,Iowa,2014,55543
19,Iowa,2015,55786
19,Iowa,2016,56007
19,Iowa,2017,55899
19,Iowa,2018,56300
19,Iowa,2019,55985
20,Kansas,1978,46029
20,Kansas,1979,47380
20,Kansas,1980,47596
20,Kansas,1981,47875
20,Kansas,1982,46960
20,Kansas,1983,48136
20,Kansas,1984,49888
20,Kansas,1985,49837
20,Kansas,1986,49597
20,Kansas,1987,49252
20,Kansas,1988,50018
20,Kansas,1989,50154
20,Kansas,1990,50087
20,Kansas,1991,49675
20,Kansas,1992,49964
20,Kansas,1993,50951
20,Kansas,1994,52050
20,Kansas,1995,52913
20,Kansas,1996,53247
20,Kansas,1997,53728
20,Kansas,1998,54422
20,Kansas,1999,54448
20,Kansas,2000,54511
20,Kansas,2001,54159
20,Kansas,2002,54013
20,Kansas,2003,54286
20,Kansas,2004,55004
20,Kansas,2005,55426
20,Kansas,2006,55587
20,Kansas,2007,55671
20,Kansas,2008,55064
20,Kansas,2009,54154
20,Kansas,2010,53432
20,Kansas,2011,52620
20,Kansas,2012,52561
20,Kansas,2013,52205
20,Kansas,2014,52368
20,Kansas,2015,52373
20,Kansas,2016,52620
20,Kansas,2017,52243
20,Kansas,2018,51989
20,Kansas,2019,51698
21,Kentucky,1978,51290
21,Kentucky,1979,52980
21,Kentucky,1980,52695
21,Kentucky,1981,52516
21,Kentucky,1982,51541
21,Kentucky,1983,52092
21,Kentucky,1984,54774
21,Kentucky,1985,55318
21,Kentucky,1986,56216
21,Kentucky,1987,57033
21,Kentucky,1988,57944
21,Kentucky,1989,59050
21,Kentucky,1990,59937
21,Kentucky,1991,59476
21,Kentucky,1992,59615
21,Kentucky,1993,60763
21,Kentucky,1994,61862
21,Kentucky,1995,63149
21,Kentucky,1996,63525
21,Kentucky,1997,64138
21,Kentucky,1998,64966
21,Kentucky,1999,65169
